"Tipo de información","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices",
"Fecha"," 865541 "," 865542 "," 865548 "," 865549 "," 865550 "," 865551 "," 865552 "," 865553 "," 865554 "," 865555 "," 865556 "," 865557 "," 865558 "," 865559 "," 865560 "," 865561 ",
"Feb 2007","63.1923466277105","66.6402758222527","61.5870040683148","54.0750382839698","68.3557998818072","71.2851032904509","75.2188814658577","60.4267982876452","71.1289604979752","53.5187267427492","52.7845379926905","56.3910282203077","50.4485309738131","53.9492301724155","51.9693031404799","58.2243777189099",
"Mar 2007","63.3291131427925","66.8366561262659","61.7374001054041","54.1571943406791","68.5707198346522","71.5255298751575","75.4261354578428","60.4953178008579","71.4645913190164","53.4967686250876","52.7251499149956","56.2420226976178","50.4444664769726","53.950526024411","51.9399884737089","58.2861397146907",
"Abr 2007","63.2912951291521","66.9659788962921","61.8996647621278","54.2826279045658","68.7672082741058","71.6221277583645","75.6319858287837","60.5649735049482","71.4720384590191","53.0165300734605","52.8816657396075","56.274716896166","50.6769022637319","53.0750989962452","50.5984545418055","58.325380592295",
"May 2007","62.9825343602545","67.0984305145198","62.060971439931","54.4778764557969","68.8946696249934","71.7258312206672","75.7947068160237","60.6242112092697","71.5388130831895","51.5421622450015","51.3442423773448","51.3262854489798","51.2436256230356","51.6405881214675","48.4165450558063","58.3573242246949",
"Jun 2007","63.0581703875346","67.2901770295701","62.2322356009707","54.7510469679929","68.9666398376612","71.9367445104587","75.9103882695082","60.7683418806329","71.8595145017652","51.3111504895471","50.5252049845491","49.0596169491262","51.3179499179247","51.7748427081418","48.5802151986252","58.4343890793387",
"Jul 2007","63.3260048129042","67.4945559305333","62.4181881332715","55.0872869118192","69.0066519066674","72.1582279578603","76.0541106787973","60.8224309513591","72.2148997926777","51.7435020910002","51.3709997763118","51.5184743859901","51.1684373397919","51.9502458742915","48.8135389519127","58.4965817358176",
"Ago 2007","63.5839961936272","67.6771983184079","62.6182818895981","55.3695034936054","69.126267509033","72.3230388128145","76.2426832113391","61.468765454314","72.1645886922107","52.1997070725393","52.2457681321337","53.2813088928782","51.4943527559134","52.1463115206806","49.0354819638935","58.6428635947299",
"Sep 2007","64.0777025908746","68.0009119204858","62.8648620360166","55.7732441843806","69.2198461404003","72.7206598101137","76.4361375062741","63.5430882253077","72.0743958518514","53.1382949203509","54.3755191267819","58.1887439808964","51.9087260401929","52.3447560553488","49.3081966019087","58.69596222127",
"Oct 2007","64.3274050918955","68.223751567933","63.1801296376877","56.3341292002583","69.2965163250211","72.8522877558446","76.551807718089","63.5430882253077","72.2710784990845","53.4558242817761","53.5687622457442","56.0289178177174","51.9370645374643","53.3603024104778","50.8031424885899","58.7715342144258",
"Nov 2007","64.7812212555773","68.3784786989954","63.4227621047345","56.7283996042066","69.3914887387995","72.9205144709009","76.7002770794808","63.5430882253077","72.2931294466196","54.6981119872571","54.1252614680625","57.5358933311927","51.9069653450193","55.0278662297934","53.295126293162","58.8220976610872",
"Dic 2007","65.0490556809461","68.6398211331015","63.7171057506159","57.1141826934143","69.5956933473557","73.1485013722204","76.8278264523003","63.552535655685","72.6957464350454","54.9808561271278","54.6259169758484","57.9426460633759","52.4643656000261","55.1751558254202","53.4597743779148","58.9360989804269",
"Ene 2008","65.350563680104","68.9375119050444","64.0188221507354","57.6112311212891","69.7072821716677","73.4409701640748","77.2334842342974","63.7602001869806","72.9159868649157","55.2903028374309","54.723258034409","57.4996905165649","52.8942577351725","55.6161705413398","53.8106080715383","59.558207140821",
"Feb 2008","65.5448342981189","69.2338825674854","64.2932709087067","57.894043137089","69.9716501301673","73.7574592763997","77.682489084952","63.8797719753843","73.1870865438227","55.2120406940682","53.7737451294196","54.8133814610934","53.0164839111616","56.0789814791446","54.0272430568641","60.5103570512866",
"Mar 2008","66.0198907160361","69.5714755773377","64.6446177626682","58.3051092764051","70.2629465089348","74.0801587493207","77.9478783567339","63.9460795957567","73.6593162558984","56.0465772677165","55.023006390959","56.8427919442647","53.7825425548348","56.6555828059998","54.4851042033809","61.3253742037659",
"Abr 2008","66.1701266606339","69.8450459986977","65.0317456392128","58.9078119705015","70.4398416624288","74.2416669270577","78.2444276254253","64.0242363232888","73.7299922440393","55.8694384238579","55.8812559499011","58.3648783586769","54.2300754856931","55.8355647452562","53.1260418489755","61.564453784048",
"May 2008","66.0986350732053","70.1780620782511","65.4742643882441","59.5965258617481","70.6422631661227","74.4663218980595","78.5694257552151","64.0838069651976","73.9268265354433","54.7287494309488","55.1639714359269","55.8893775570802","54.5972173739294","54.4324885946822","50.9948575012339","61.5899450521228",
"Jun 2008","66.3721681033693","70.5076781662937","65.7927400184006","60.0036229829569","70.8731312929472","74.8053854020171","78.7967272096333","64.1886560604353","74.4555364640773","54.8515478498867","55.0122788062425","55.3315403769416","54.6959946908655","54.7256842253484","51.4183068701474","61.627864653327",
"Jul 2008","66.7420593600682","70.7906469701376","65.9920740683582","60.2830578276828","70.993937808219","75.1687861088073","79.0174948008499","64.3010661552791","75.0428062646348","55.4482523067503","55.8469563074939","56.7324754471771","55.1801048548073","55.1743269706613","51.8362199078343","62.1402329351006",
"Ago 2008","67.1274922662089","71.0830437437925","66.3925168080697","60.694457804471","71.3808698239012","75.3544202857998","79.1979472778906","64.981182470826","75.034019117811","56.0760396525835","56.2813322546492","56.6456446942456","55.9345415463576","55.9219222277425","52.4609480155873","63.1355508882544",
"Sep 2008","67.5849348147597","71.4979670848625","66.7284300620091","61.0158880559023","71.7282219762554","75.8446876490637","79.3692336806848","67.2037643713494","75.1167849161763","56.6414508559249","56.8834247778629","57.6333013726288","56.2978597226579","56.4642862450947","52.8538821317897","63.9767131051959",
"Oct 2008","68.0454856931997","71.702654506012","66.9019010962827","61.1705053461722","71.9185413139246","76.0789662214624","79.6950720122338","67.2093332257433","75.3563545472364","57.7746677842105","57.520027425205","58.6061831533262","56.7259670703523","57.9053562583781","54.9073699416678","64.2179671559259",
"Nov 2008","68.8189417803872","72.029105344778","67.3081465929032","61.6671277716899","72.2348395682236","76.3260907997374","79.9769997152889","67.2087933533248","75.6673735809812","59.7251425200502","59.3034235883734","61.6240135279918","57.7452096658165","59.9586583381029","57.8269917781642","64.5741221356749",
"Dic 2008","69.295552363249","72.4406471256469","67.8612696852946","62.5147371780805","72.5005937346402","76.5976098074113","80.0713215576202","67.2147621153009","76.2009433405653","60.3692640455489","60.9776000718034","64.0745299150523","58.9376054375433","59.9628225928959","57.7515390459568","64.7355622757939",
"Ene 2009","69.4561494074742","72.7588188434692","68.4045414618514","63.2014549007798","72.9018555437131","76.6946176068137","80.2875605624773","67.3665033972148","76.167297955699","60.1117100497561","60.5630843118544","61.4744597471743","59.8700504397334","59.8028623785086","56.9313771578074","65.8784542393066",
"Feb 2009","69.6094936819603","73.0972738206385","68.8119086573869","63.3912791206863","73.5154429019243","76.9643196653968","80.7067555278128","67.6341361758537","76.2993898580969","59.7742212399854","59.7321226941958","58.0081974039588","60.6639492358151","59.7719741577975","56.7104777736589","66.222640291117",
"Mar 2009","70.0099501825605","73.4738489390763","69.2615650888792","63.7920615879289","74.0087769333316","77.2679058651924","81.0249722551674","67.6763843273717","76.6897848920496","60.2347139976514","60.8651899926653","59.3144208914967","61.6879070456072","59.8145877284193","56.7451532584081","66.2812205708561",
"Abr 2009","70.2549901887493","73.7848012129765","69.7210518944572","64.2486506531634","74.4676506091335","77.4324827401555","81.11016848917","67.7136767231327","76.9745108970197","60.3023700413429","62.5689661840486","63.2634943947382","62.0051232663104","58.8662014586028","55.2713278824454","66.364192273147",
"May 2009","70.0503584711078","73.931562414725","70.1005343705874","64.6124929346535","74.8593614885088","77.3513824116417","81.2234061994779","67.7802729650204","76.6602961259145","59.1706802914582","62.5494342158528","63.1700402928301","62.0311616186116","57.0444129721407","52.519457826814","66.3670477643161",
"Jun 2009","70.1793541614693","74.117893784571","70.3351419028882","64.759035278468","75.1769379302942","77.4897694719863","81.3364867500314","67.8301697679472","76.8549297823471","59.1453409749784","62.4215324575712","63.1202033493225","61.8554587832053","57.0827756940909","52.5711580794837","66.3793274872433",
"Jul 2009","70.3705164495951","74.3448497865314","70.497467922275","64.867370228677","75.3899933858716","77.7788444531029","81.4611331279354","67.9038606933424","77.3743478307451","59.2401543388736","62.6264291346204","64.5835689363752","61.2848324967163","57.1091836551443","52.5559620070409","66.4880841152625",
"Ago 2009","70.5388843185408","74.4592130949817","70.7147083439788","65.0110042944389","75.6764236789026","77.7922642767123","81.5654845022549","68.2848397015109","77.1593112891755","59.5496736331891","62.7990605147652","65.6408202292639","60.9122606199934","57.5035616394388","52.801253272159","67.1795821364491",
"Sep 2009","70.8927158708178","74.7535963833561","70.9922624655414","65.2858182278589","75.9545543191479","78.1018021792661","81.7266671772919","69.9796145264636","77.0477369536381","60.0585046584235","64.144479245579","69.3187804452547","60.8181660883835","57.4926404128425","52.6849252704718","67.376771007267",
"Oct 2009","71.107190633106","74.9950489342518","71.251663105688","65.6624482227076","76.0992679677685","78.3246830802885","81.8503747373962","69.9804081966361","77.4455842649786","60.1992181237064","62.5591891445603","65.5588911524408","60.5756360424208","58.7051138410808","54.4834432100997","67.4399718242993",
"Nov 2009","71.4760457798425","75.1029020177061","71.3871429341178","65.7401995291113","76.2892714523784","78.4050940243558","81.9625049599409","69.9804107527097","77.5283056816956","61.2565185328884","61.9214468718831","63.8877719915156","60.575726467481","60.8145125560372","57.6434227743318","67.4886772969628",
"Dic 2009","71.7718551742052","75.4522496188253","71.638573725295","66.0954391690182","76.4389835106964","78.8485303088512","82.1922411944149","69.9898522168052","78.3315142138203","61.4066996299832","61.989786539971","63.3569451570092","61.012937620496","61.0154448364984","57.9110086667929","67.559323456911",
"Ene 2010","72.5520459761509","76.0192219494185","72.3177559698316","66.9295222055585","76.9641282825798","79.3034832872535","82.620921760223","70.2245265105437","78.8919017127334","62.7450408538844","63.565836987934","66.6335136558636","61.5382295244217","62.2055359382669","58.6164596815161","69.7146490247007",
"Feb 2010","72.9716705110621","76.3332799889914","72.6281322533527","67.2074547653192","77.3034092727752","79.6197736939832","82.9657337638431","70.4102119006835","79.2302965337134","63.4407331446715","64.1363805224422","67.7946192358597","61.7438113633546","62.9786136351381","59.082338044135","71.0996874319036",
"Mar 2010","73.4897254924342","76.6011386191146","72.7920383571773","67.315770209393","77.5195717290857","79.9879676840801","83.1568309870109","70.4565339220084","79.8816000324756","64.6157973354209","66.4102808125971","73.5253915423531","61.8837159625779","63.4707561491731","59.4929287358201","71.7562258821245",
"Abr 2010","73.2555646408536","76.6836885092868","72.9744241872874","67.428078756463","77.768011426811","79.9726814478171","83.2468279641609","70.4970510310244","79.7492830801405","63.5455740252082","64.8881087148032","69.8400761153687","61.697111094023","62.6816957289223","58.0808365193585","72.1923521047787",
"May 2010","72.7939776524521","76.8624997940114","73.1489030559389","67.6025602647202","77.9411932457318","80.1549471140722","83.4585659224106","70.5570033254808","79.9512350532928","61.3934494980795","62.648279800316","64.0014178311254","61.6786337523322","60.5850566875895","54.8660469758925","72.2899461761164",
"Jun 2010","72.7711832332712","76.9683271277107","73.1318447071381","67.4573784296387","78.0475028979313","80.3802987173615","83.6383437265289","70.6290670801519","80.2757739298729","61.0304850279649","61.3187328991607","61.3889274229291","61.1421296217078","60.8225003013688","55.0444292641425","72.6456440913849",
"Jul 2010","72.9291900025896","77.1287052954458","73.0978317427394","67.4478227246446","77.9902169513787","80.7297811366258","83.7574020534178","70.705628326","80.9372722385601","61.1814489884614","61.415680346885","62.4892996320329","60.6208678157204","61.0069361457414","55.2857301596707","72.7190152245065",
"Ago 2010","73.1317495003058","77.2034002626478","73.2366231522336","67.5034783155258","78.2079466186668","80.7415694545229","83.8876563629538","71.3104672662853","80.606077796349","61.7194955751626","62.2600105831577","63.4700205565367","61.3793600522818","61.3545288423289","55.745353846683","72.8476904915682",
"Sep 2010","73.5151101865211","77.4828078743706","73.446293475734","67.5718222694635","78.5520025732395","81.0878551832523","84.0074161528848","73.2375024788346","80.5235647228192","62.3752571691693","63.4897210824978","65.986509931345","61.8138827684675","61.6535638355229","56.1614601729224","72.9175248717828",
"Oct 2010","73.9689263502028","77.6309449152297","73.7653270256978","67.8741409375261","78.8847470925202","81.0684893115673","84.1125341977287","73.2375152607003","80.3843785869553","63.6335266827766","64.4957295504779","68.2684702973963","62.0318582336484","63.0678867138537","58.2791857771716","72.9521509622911",
"Nov 2010","74.5615812488919","77.8149454230465","74.022355944171","68.2372760930044","79.037805895885","81.1803879725838","84.2189649476743","73.2371206283483","80.544428599786","65.3039057967966","65.3856120425195","70.3696363794719","62.1737888095584","65.2221511989265","61.4861790235826","73.0417832507324",
"Dic 2010","74.93095445061","78.1508231866552","74.377791184962","68.9728569079276","79.0249436354045","81.4957130775558","84.3601000858004","73.2399063329733","81.1372128824934","65.757802567227","66.3054930017046","72.2248360208289","62.5156163873658","65.3864619932025","61.6400496850485","73.2278245690681",
"Ene 2011","75.2959913456337","78.5081118796889","74.9208748058132","69.94603759804","79.1799381793162","81.6807382431043","84.550578778759","73.4664894563224","81.3068349824728","66.1294862034366","66.1256952927483","71.6314003988571","62.6277991896669","66.0296661076646","62.2043588879825","74.0382636099202",
"Feb 2011","75.578460244005","78.8240865074284","75.3206157633837","70.4183718553786","79.5174160626098","81.9216796415662","84.7208446754446","73.5685574056888","81.659902479913","66.3174938643787","66.116173006089","71.0184095954004","63.0037126874414","66.3275089856364","62.5584156251403","74.2150220386453",
"Mar 2011","75.7234509285414","79.0593624390553","75.6844798476434","71.0494637788982","79.6521644455256","82.0418836787554","84.9016500613585","73.5981290470795","81.748549561637","66.2084773757789","65.290126813971","68.8527272567831","63.0330663589713","66.6184121139603","63.0368574448362","74.1038494300197",
"Abr 2011","75.7174409519803","79.1189863387823","75.9468555164131","71.4611562749564","79.786514384483","81.920205024602","85.0712411171305","73.6507207371051","81.2870536050186","66.0215601106045","67.2884463733726","73.8253901716542","63.1322203006695","65.2134905301283","60.9864728723047","74.0838567481909",
"May 2011","75.1592643788689","79.2598560915817","76.1608459608525","71.8246536830051","79.8723198078412","81.9956368793357","85.2420509301594","73.673772117307","81.2849867178434","63.5115292528433","64.6877772630765","66.6516409835181","63.4516685619198","62.7578604697458","57.2666212823084","74.3399935486606",
"Jun 2011","75.1555081435182","79.4132252870953","76.3232384701992","72.0907104701563","79.9458310512034","82.1408708238375","85.4001217823549","73.7274710242192","81.4458055210791","63.0697538762161","62.9900342912677","62.3833353865024","63.3952790307376","63.0169811568609","57.5855454620435","74.4704523574346",
"Jul 2011","75.5161067371837","79.5916365035978","76.3804210286736","72.3171803910667","79.8578833588633","82.4275913799503","85.493593266656","73.7845614365183","81.9930613674309","63.9395292285242","64.8828410749624","66.2837031795706","64.0063793667864","63.3150650692748","57.9314124630011","74.6654914019156",
"Ago 2011","75.6355550213354","79.6870157340943","76.448561550037","72.333363577457","79.9705603963864","82.5472820916132","85.583704999932","74.7716055911976","81.8728229301199","64.1243576733975","64.9805090960564","65.531597034372","64.6468300595447","63.5482014650554","58.2152498381818","74.7895131310043",
"Sep 2011","75.8211130476591","79.898958535706","76.6902479122462","72.5201332385138","80.2593069668701","82.7325382390601","85.710656283398","76.2686963177209","81.7085118278868","64.2351181100098","64.8154822448408","64.5516561592574","65.0022465306359","63.8125454769223","58.5898419272867","74.8172395719824",
"Oct 2011","76.332712302422","80.1060737106762","76.9620109070315","72.9375563610869","80.406178310425","82.8817617012213","85.8355106944541","76.3074308869934","81.9157169798487","65.5971345802272","65.0070545522374","63.6135042806514","65.9154334877141","65.8249973928754","61.531668824959","74.8356186168457",
"Nov 2011","77.1583328325019","80.364584818472","77.2220524806648","73.2953458587878","80.5824030782914","83.1387903570874","85.9583632422086","76.307060660411","82.3839287738549","68.0031127859833","65.9536323361085","64.6378931103628","66.8125795853892","69.0408980004203","66.2250232239794","74.8814403891829",
"Dic 2011","77.7923853596971","80.7712689138963","77.7371510179909","74.0205697601572","80.9173268640455","83.4483638123358","86.0773370400859","76.3071242480192","82.9761649420671","69.270031592994","68.7802979533791","69.0683094505885","68.6157175250405","69.4362887510864","66.7590689059668","74.9790774312636",
"Ene 2012","78.3430494621071","81.1331821845763","78.3971788139365","74.9669105716235","81.3318550127591","83.5435792104812","86.2317837967203","76.6367700077209","82.9404529541004","70.3454353376846","71.0023839771081","71.684599218892","70.5866494921003","69.8707474516591","67.1672592072032","75.468581994978",
"Feb 2012","78.502313840976","81.4781759518448","78.8982373687015","75.5567433844468","81.7567711935482","83.7488863582706","86.3955655107254","76.8194934712678","83.1932706370625","69.9854268540889","69.7188225940222","67.890189001221","70.906418708774","70.0261843167552","67.5620325073186","75.1114686898494",
"Mar 2012","78.5473886651842","81.6772944821635","79.097057651796","75.7590422619341","81.9525941272717","83.9481836646298","86.5494448051698","76.8225749870284","83.4977213998268","69.6004588600476","68.5962353217398","65.3761648052893","70.6722331950962","70.0530402015445","67.8598548453041","74.5584365848904",
"Abr 2012","78.3009796261795","81.8003161006725","79.3512493537305","76.0455188392743","82.1790893242202","83.953874480038","86.6853273327323","76.836273719579","83.3731057162592","68.3228087553308","67.864472804792","63.8582056287148","70.4424124333023","68.4730214445804","65.5745036129959","74.4919248122703",
"May 2012","78.0538193401046","82.0175777189216","79.5908062828722","76.3616996865342","82.3529401053064","84.1511064254936","86.8301054912633","77.0095925007204","83.6289994097769","66.7816118076985","68.3112346090451","65.2269369229759","70.3004333937212","65.8258922908952","61.6493411767902","74.5866298370949",
"Jun 2012","78.4136666866999","82.1946409953079","79.8792777550446","76.7246239685558","82.5775629183499","84.2284837499875","86.9792785791024","77.1342267218316","83.62114708211","67.6496674866534","70.100008028051","70.3382965414519","69.967557662396","66.1793001362441","62.1185179249401","74.6913680991588",
"Jul 2012","78.8538974697999","82.4506334347133","80.1329182699049","77.0939231266629","82.7320327014365","84.4864660154983","87.1260600179887","77.1989140909276","84.0478872460737","68.6040530724088","72.1949044850252","72.213795540799","72.2031745011934","66.4963678427906","62.5726313647051","74.7143352163181",
"Ago 2012","79.0905402968928","82.6356300769697","80.4479256835346","77.2572221945791","83.1770717870171","84.5551410194453","87.2544924023734","77.9359930970049","83.8506501842159","68.983893952748","72.6217853894608","71.2793820189658","73.4996414486844","66.8493979206673","63.0662291011989","74.7656321568825",
"Sep 2012","79.4391189374361","82.781926734818","80.7115818901172","77.529191201029","83.4335814308101","84.5964443204307","87.4117763433522","79.7180217180261","83.2385331347454","69.896084024548","75.1984745831023","73.1778324194491","76.5102510725273","66.8322062117194","62.9809092047951","74.8942676985473",
"Oct 2012","79.8410361199591","82.9704744362604","80.9434940419575","77.8113861240982","83.6223696341361","84.7461375321884","87.5504506505423","79.7180217179528","83.4452513570993","70.891746140485","75.1471144473007","72.1460290218606","77.0850906580573","68.410059471459","65.2359345087385","75.0188776769592",
"Nov 2012","80.3834365045976","83.0133816497868","81.2547980681835","78.1816430583977","83.8831109337427","84.5490576692703","87.6998022514453","79.7180217179528","82.8472234160324","72.8269685795038","74.5433167439294","70.6744272743642","77.0353938140899","71.757829258177","70.0298435959712","75.2632224750749",
"Dic 2012","80.5682432838512","83.1137367309841","81.6246685670814","78.5445003184417","84.2589653641488","84.4084001975282","87.8453213496212","79.7261122975707","82.3796827825115","73.2476184294759","75.095790967799","71.0702841213535","77.6880559881469","72.1043372380332","70.5122767753291","75.3179487528689",
"Ene 2013","80.8927820181501","83.4664891084121","81.8219883280595","78.8844850284605","84.3339668715695","84.8999660337866","88.0173545363672","80.1233507321958","83.2135737334796","73.4912570480914","74.9131763512024","70.098053462422","78.0097217880921","72.5852409532593","70.9287941564197","75.9353389998432",
"Feb 2013","81.2909429653224","83.8912588520788","81.9417084241495","79.0275596513333","84.4336565347188","85.597287000542","88.198182597588","80.3177804572937","84.5729568851955","73.8167034052769","74.9304728289627","71.0549981320394","77.4268649718226","73.0819824478467","71.261827395744","76.7810544132416",
"Mar 2013","81.8874331390108","84.1436539624642","82.1129607161734","79.2282075780987","84.5796955524564","85.9221188626802","88.3637955243731","80.3257385131179","85.1519062171245","75.371150216908","78.3988181633798","78.3564148908289","78.4479847003875","73.5670147083846","71.8367852043811","77.0723644137969",
"Abr 2013","81.9415229280606","84.2110006163675","82.2309864362044","79.4552712127171","84.6044439665401","85.9452831306666","88.5095430373586","80.3464890931148","85.0506088359317","75.374109878941","79.5708447769742","79.90505274982","79.3618948393781","72.9047221161943","69.8206428738062","79.1570151229341",
"May 2013","81.6688202416011","84.3772604243923","82.3719831185192","79.7081611602134","84.6497629976681","86.1336707585359","88.6845649582448","80.3951245080507","85.2960399144899","73.8314745734267","78.764960246867","75.3444017659047","80.9035252702179","70.9285775724176","66.7277194644743","79.4448943420162",
"Jun 2013","81.619237934972","84.4855739258481","82.3839855112169","79.7506755543827","84.6356751996896","86.326342581021","88.9009953989723","80.4813331154696","85.4973481698473","73.3240895242378","76.4002902319871","69.4794600856383","80.7272577041566","71.5140318084787","67.3128486378858","80.0310075710145",
"Jul 2013","81.5921930404471","84.5142658816916","82.2507394248568","79.7955983411637","84.350080540109","86.4968750941461","89.0526141496581","80.6007123719079","85.7031447198995","73.1351468566437","75.2440707500958","67.8710180183498","79.8537719949501","71.8942414905693","67.739582376793","80.3168999507081",
"Ago 2013","81.8243283851193","84.5906385063358","82.4650811799884","79.9270901796967","84.6352655708671","86.4524013871885","89.2246596484562","81.483794767679","85.1489474693363","73.8196691986416","76.3910061031874","71.4360486030745","79.4888916857282","72.3066768271254","68.1930301267856","80.6461916304967",
"Sep 2013","82.1323396838752","84.8646543799927","82.8044695078715","80.1322250027467","85.0894513350469","86.669157921286","89.3411543002017","83.2447693268729","84.9897593928913","74.2262605006737","76.9527255451513","72.7195842263331","79.599324927727","72.6219896616131","68.5930021347457","80.7898765927969",
"Oct 2013","82.5229881603462","85.0276829420878","82.8915542117441","80.3632048232848","85.0534942567146","86.8987052519904","89.4702651291159","83.2379922660023","85.3956183229195","75.274593250798","76.3996654087178","72.9391617691999","78.5632045172782","74.6125930324155","71.5137573897859","80.8948013982232",
"Nov 2013","83.2922651601659","85.1426641642195","82.8711714798115","80.3865546028132","84.9957167453426","87.1322509476371","89.6262803743764","83.247152985092","85.7782746302083","77.9372489199494","78.667469101506","78.7741021840822","78.6008011050841","77.5075823281707","75.7742283219174","81.0215767101",
"Dic 2013","83.7700582967726","85.4217193415501","83.1667133160935","80.6450299496349","85.3229533815128","87.3968655594263","89.7728907138821","83.2471529850187","86.2459951016648","78.9919916038096","80.1023187596785","80.9419741792777","79.5773583702131","78.3386674464504","76.365362585858","82.3391094617829",
"Ene 2014","84.5190516256987","86.1498991285663","84.2178496224942","82.5409633458655","85.6517209097045","87.8421696732729","89.9661432483444","83.5852003637579","86.9831320034483","79.7985506302214","79.5620768212932","77.4892433567472","80.858031610895","79.9376934505971","77.7848391961051","84.3021324103159",
"Feb 2014","84.7331570406876","86.3925600222962","84.3239104889479","82.7682338865664","85.654137853551","88.2044777093531","90.1813509948045","83.8351865156978","87.5311750863944","79.9305293784833","79.0000883958259","75.8389053119078","80.9764895050371","80.4780072707599","78.4624132041064","84.564181359402",
"Mar 2014","84.9652923853597","86.5781193768294","84.4781275599806","82.8607573131072","85.8611079028831","88.4174895816053","90.3464407739581","83.8542432563673","87.8534876045004","80.297031522748","79.5634051359235","76.1561715870495","81.6936392876431","80.728702349247","78.8999846657331","84.4360256330946",
"Abr 2014","84.8067792535609","86.8300868580246","84.6750273720829","83.1100266215002","86.0132276257625","88.7176905030354","90.4914976241346","83.8751324834274","88.399452646591","78.9525554791459","78.6714765967882","71.9910635228116","82.8481330760007","79.1179442323662","76.4198657692649","84.5877054741195",
"May 2014","84.5355790612417","86.9115546034515","84.9086002735165","83.5023192576855","86.1110825160887","88.6659302569307","90.6469555003683","83.9507362689128","88.0956192170353","77.6606390315309","79.2945059542056","69.339455264554","85.5184963726823","76.6992604639707","72.6430155337775","84.9224057912492",
"Jun 2014","84.6820722399183","87.0962539760095","85.0543164896608","83.7864763161191","86.1384207889143","88.8847747417158","90.8093655618415","84.0694146442612","88.4034167093798","77.6954712510826","78.976046512364","67.9862913178154","85.8469438251565","76.9419719340654","72.9798927481246","84.9742169056947",
"Jul 2014","84.9149588316606","87.2599479633493","85.0191624198311","83.9470420735505","85.9359106826032","89.2226385466844","90.9318511830831","84.1329931465233","89.047279586635","78.128198859874","79.5907510088363","70.0540229815551","85.5532022023082","77.2676230868588","73.4190953336416","85.0696674788491",
"Ago 2014","85.2199651421359","87.4452159098926","85.397956989338","84.2515531480913","86.3782235551137","89.2383976879021","91.0757121482236","84.8995125476305","88.6988390236377","78.7790745340009","81.1438372754922","71.5296595049841","87.1547107698095","77.3876318249298","73.5314247927012","85.2052442678289",
"Sep 2014","85.5963399242743","87.7014179584907","85.6719343253385","84.4250099396247","86.7381539604513","89.4790304691931","91.2464621457014","86.8220733970356","88.4896631104926","79.5052015885774","82.7805503911882","73.5886216867888","88.5274298363173","77.5779637600375","73.779941828395","85.277618696265",
"Oct 2014","86.0696255784602","87.8474857561678","85.8159989056128","84.650552647565","86.8125482540098","89.6268528728689","91.3850751829804","86.8231829989372","88.6924232341164","80.9247467564583","82.8665454978693","73.897298325379","88.4742023750474","79.7821789825981","77.0474318637447","85.3262778669348",
"Nov 2014","86.7637778712663","87.9892433821639","85.9198937613248","84.7286659640628","86.9384883785627","89.8017742716364","91.5347537557952","86.8231978860366","88.9474726580489","83.2185220104877","84.2067657688353","76.0324373083553","89.3174320629171","82.6370325662219","81.2522550766709","85.4443646526566",
"Dic 2014","87.1889837129635","88.1934984399791","86.0789829835748","84.9259678286521","87.064902748985","90.0455898133311","91.6979270340035","86.8232127732093","89.3496112305006","84.2837470512461","87.0014283243006","81.0233714536719","90.7389651629899","82.6846446438776","81.2773437701067","85.53763794262",
"Ene 2015","87.1101027705992","88.1644282257166","86.2659602270744","85.3201460126174","87.0747066901391","89.8272849298843","91.880965128602","87.1858507700166","88.5394456536553","84.0584885107481","86.3264149471704","76.7032259512922","92.3429223435867","82.724024951611","81.0490358374127","86.1196973395228",
"Feb 2015","87.2753771260292","88.4641764320644","86.5484125447933","85.3305776565314","87.5897583434906","90.1421825010728","92.0650548189313","87.5005910037972","88.9885862174319","83.8343251868213","85.570825321153","73.935954997637","92.8450546215779","82.8125565296239","81.0216891160022","86.4431467077682",
"Mar 2015","87.6307169902037","88.6961606549979","86.6740066425203","85.3329338246736","87.8207306836727","90.4673531948876","92.2251057780245","87.547674763305","89.5693751926583","84.5466979892768","86.2015987536108","75.6523876106853","92.7970638217981","83.5729429641598","82.0674707656159","86.624957053077",
"Abr 2015","87.4038403750225","88.8342602707277","86.9150308703939","85.5085968000035","88.1176439868219","90.5153017616761","92.4066685176549","87.5682340167986","89.4887429731439","83.2660022937289","86.4269962401503","75.4054149495683","93.3177915246705","81.4060516513947","78.8006311095851","86.6879693173515",
"May 2015","86.9673658272733","88.9371066634065","86.9843493221487","85.5473241584303","88.2131202591099","90.6475150762988","92.5383125347857","87.6131610524558","89.6486044091022","81.2665378699281","85.2430349802794","74.7682433478675","91.7919722773486","78.9267395406699","75.0747939337697","86.7357128801207",
"Jun 2015","87.1131077588797","89.12294352238","87.1656645820351","85.7513387813558","88.3750257561853","90.8373123768385","92.6922838965319","87.6812297238088","89.9128984245048","81.2956192081171","85.0355396109874","74.7034666954082","91.4952478369312","79.0950242454019","75.2849478709942","86.8191169156388",
"Jul 2015","87.2408197608029","89.2767387839773","87.1174711699255","85.8495808937618","88.2016183108","91.1680283030327","92.8261528583043","87.8003357772605","90.5111692540533","81.3503185171067","85.1158900774871","76.3101526678102","90.6213191279953","79.134630236393","75.3358436367037","86.835835369197",
